rows,cols,vehicles,hub_ratio,variance,method,iteration,best_fitness
6,6,20,9.0,0.1,qpso,6,187869.1918
6,6,20,9.0,0.1,qpso,7,187793.6103
6,6,20,9.0,0.1,qpso,8,187793.6103
6,6,20,9.0,0.1,qpso,9,187729.3638
6,6,20,9.0,0.1,qpso,10,187295.8677
6,6,20,9.0,0.1,qpso,11,187204.9509
6,6,20,9.0,0.1,qpso,12,187204.9509
6,6,20,9.0,0.1,qpso,13,187204.9509
6,6,20,9.0,0.1,qpso,14,186818.0015
6,6,20,9.0,0.1,qpso,15,186818.0015
6,6,20,9.0,0.1,qpso,16,186818.0015
6,6,20,9.0,0.1,qpso,17,186719.3679
6,6,20,9.0,0.1,qpso,18,186719.3679
6,6,20,9.0,0.1,qpso,19,186660.698
6,6,20,9.0,0.1,qpso,20,186529.2601
6,6,20,9.0,0.1,pso,0,187937.912
6,6,20,9.0,0.1,pso,1,187937.912
6,6,20,9.0,0.1,pso,2,187937.912
6,6,20,9.0,0.1,pso,3,187615.791
6,6,20,9.0,0.1,pso,4,187416.4646
6,6,20,9.0,0.1,pso,5,187416.4646
6,6,20,9.0,0.1,pso,6,187416.4646
6,6,20,9.0,0.1,pso,7,187330.6267
6,6,20,9.0,0.1,pso,8,187330.6267
6,6,20,9.0,0.1,pso,9,187330.6267
6,6,20,9.0,0.1,pso,10,187037.3871
6,6,20,9.0,0.1,pso,11,187037.3871
6,6,20,9.0,0.1,pso,12,187037.3871
6,6,20,9.0,0.1,pso,13,186992.768
6,6,20,9.0,0.1,pso,14,186992.768
6,6,20,9.0,0.1,pso,15,186992.768
6,6,20,9.0,0.1,pso,16,186954.9476
6,6,20,9.0,0.1,pso,17,186954.9476
6,6,20,9.0,0.1,pso,18,186954.9476
6,6,20,9.0,0.1,pso,19,186954.9476
6,6,20,9.0,0.1,pso,20,186954.9476
6,6,20,9.0,0.1,ga,0,187937.912
6,6,20,9.0,0.1,ga,1,187937.912
6,6,20,9.0,0.1,ga,2,187937.912
6,6,20,9.0,0.1,ga,3,187937.912
6,6,20,9.0,0.1,ga,4,187937.912
6,6,20,9.0,0.1,ga,5,187809.9102
6,6,20,9.0,0.1,ga,6,187717.9282
6,6,20,9.0,0.1,ga,7,187717.9282
6,6,20,9.0,0.1,ga,8,187301.0309
6,6,20,9.0,0.1,ga,9,187225.6086
6,6,20,9.0,0.1,ga,10,186954.5892
6,6,20,9.0,0.1,ga,11,186954.5892
6,6,20,9.0,0.1,ga,12,186954.5892
6,6,20,9.0,0.1,ga,13,186954.5892
6,6,20,9.0,0.1,ga,14,186954.5892
6,6,20,9.0,0.1,ga,15,186954.5892
6,6,20,9.0,0.1,ga,16,186954.5892
6,6,20,9.0,0.1,ga,17,186954.5892
6,6,20,9.0,0.1,ga,18,186954.5892
6,6,20,9.0,0.1,ga,19,186954.5892
6,6,20,9.0,0.1,ga,20,186954.5892
6,6,20,9.0,0.5,qpso,0,194470.8569
6,6,20,9.0,0.5,qpso,1,193463.8914
6,6,20,9.0,0.5,qpso,2,193463.8914
6,6,20,9.0,0.5,qpso,3,193463.8914
6,6,20,9.0,0.5,qpso,4,193463.8914
6,6,20,9.0,0.5,qpso,5,193463.8914
6,6,20,9.0,0.5,qpso,6,193463.8914
6,6,20,9.0,0.5,qpso,7,193463.8914
6,6,20,9.0,0.5,qpso,8,193463.8914
6,6,20,9.0,0.5,qpso,9,193463.8914
6,6,20,9.0,0.5,qpso,10,193463.8914
6,6,20,9.0,0.5,qpso,11,193463.8914
6,6,20,9.0,0.5,qpso,12,193463.8914
6,6,20,9.0,0.5,qpso,13,193463.8914
6,6,20,9.0,0.5,qpso,14,193442.4206
6,6,20,9.0,0.5,qpso,15,193442.4206
6,6,20,9.0,0.5,qpso,16,193442.4206
6,6,20,9.0,0.5,qpso,17,193442.4206
6,6,20,9.0,0.5,qpso,18,193442.4206
6,6,20,9.0,0.5,qpso,19,193442.4206
6,6,20,9.0,0.5,qpso,20,193442.4206
6,6,20,9.0,0.5,pso,0,194470.8569
6,6,20,9.0,0.5,pso,1,194470.8569
6,6,20,9.0,0.5,pso,2,194470.8569
6,6,20,9.0,0.5,pso,3,194470.8569
6,6,20,9.0,0.5,pso,4,194470.8569
6,6,20,9.0,0.5,pso,5,194470.8569
6,6,20,9.0,0.5,pso,6,194470.8569
6,6,20,9.0,0.5,pso,7,194470.8569
6,6,20,9.0,0.5,pso,8,194470.8569
6,6,20,9.0,0.5,pso,9,194470.8569
6,6,20,9.0,0.5,pso,10,194470.8569
6,6,20,9.0,0.5,pso,11,193729.3792
6,6,20,9.0,0.5,pso,12,193729.3792
6,6,20,9.0,0.5,pso,13,193633.7152
6,6,20,9.0,0.5,pso,14,193633.7152
6,6,20,9.0,0.5,pso,15,193515.7252
6,6,20,9.0,0.5,pso,16,193515.7252
6,6,20,9.0,0.5,pso,17,193515.7252
6,6,20,9.0,0.5,pso,18,193515.7252
6,6,20,9.0,0.5,pso,19,193515.7252
6,6,20,9.0,0.5,pso,20,193515.7252
6,6,20,9.0,0.5,ga,0,194470.8569
6,6,20,9.0,0.5,ga,1,194470.8569
6,6,20,9.0,0.5,ga,2,194470.8569
6,6,20,9.0,0.5,ga,3,194470.8569
6,6,20,9.0,0.5,ga,4,194470.8569
6,6,20,9.0,0.5,ga,5,193857.4715
6,6,20,9.0,0.5,ga,6,193463.8914
6,6,20,9.0,0.5,ga,7,193463.8914
6,6,20,9.0,0.5,ga,8,193463.8914
6,6,20,9.0,0.5,ga,9,193442.4206
6,6,20,9.0,0.5,ga,10,193442.4206
6,6,20,9.0,0.5,ga,11,193385.9712
6,6,20,9.0,0.5,ga,12,193385.9712
6,6,20,9.0,0.5,ga,13,193385.9712
6,6,20,9.0,0.5,ga,14,193385.9712
6,6,20,9.0,0.5,ga,15,193385.9712
6,6,20,9.0,0.5,ga,16,193385.9712
6,6,20,9.0,0.5,ga,17,193385.9712
6,6,20,9.0,0.5,ga,18,193385.9712
6,6,20,9.0,0.5,ga,19,193385.9712
6,6,20,9.0,0.5,ga,20,193385.9712
